caseId,term,naturalCourt,petitioner,respondent,jurisdiction,threeJudgeFdc,caseOrigin,caseSource,lcDisagreement,lcDisposition,lcDispositionDirection,partyWinning,issue,issueArea,lawType,lawSupp
2013-071,2013,1704,9.0,19.0,1.0,0.0,68.0,27.0,0.0,2.0,1.0,1.0,70130.0,7.0,8.0,800.0
2013-072,2013,1704,126.0,9.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,10190.0,1.0,3.0,341.0
2013-073,2013,1704,8.0,26.0,1.0,1.0,42.0,31.0,0.0,2.0,1.0,0.0,30010.0,3.0,2.0,200.0
2013-074,2013,1704,172.0,113.0,1.0,0.0,55.0,8.0,1.0,3.0,2.0,0.0,80210.0,8.0,6.0,600.0
2013-075,2013,1704,27.0,240.0,1.0,0.0,58.0,31.0,0.0,5.0,2.0,1.0,40020.0,4.0,3.0,345.0
2014-001,2014,1704,126.0,28.0,1.0,0.0,302.0,300.0,1.0,2.0,1.0,0.0,10060.0,1.0,2.0,205.0
2014-003,2014,1704,215.0,7.0,1.0,0.0,46.0,28.0,0.0,2.0,1.0,1.0,30160.0,3.0,6.0,600.0
2014-004,2014,1704,198.0,173.0,1.0,0.0,72.0,30.0,1.0,5.0,1.0,1.0,90090.0,9.0,6.0,600.0
2014-005,2014,1704,151.0,145.0,1.0,0.0,90.0,29.0,0.0,3.0,2.0,1.0,70040.0,7.0,3.0,334.0
2014-006,2014,1704,208.0,137.0,1.0,0.0,115.0,28.0,0.0,2.0,1.0,0.0,10230.0,1.0,4.0,402.0
2014-008,2014,1704,4.0,357.0,1.0,0.0,24.0,24.0,0.0,2.0,2.0,0.0,80010.0,8.0,3.0,367.0
2014-009,2014,1704,172.0,143.0,1.0,0.0,96.0,8.0,0.0,3.0,2.0,1.0,80180.0,8.0,4.0,400.0
2014-010,2014,1704,215.0,7.0,1.0,0.0,121.0,25.0,0.0,2.0,1.0,1.0,10020.0,1.0,4.0,400.0
2014-011,2014,1704,175.0,328.0,1.0,0.0,55.0,32.0,0.0,2.0,2.0,0.0,130015.0,13.0,6.0,600.0
2014-011,2014,1704,175.0,328.0,1.0,0.0,55.0,32.0,0.0,2.0,2.0,0.0,130015.0,13.0,1.0,131.0
2014-012,2014,1704,144.0,146.0,1.0,0.0,73.0,26.0,0.0,3.0,2.0,1.0,80120.0,8.0,3.0,365.0
2014-013,2014,1704,418.0,260.0,1.0,0.0,8.0,8.0,0.0,5.0,2.0,0.0,30120.0,3.0,6.0,600.0
2014-014,2014,1704,138.0,113.0,1.0,0.0,83.0,28.0,0.0,2.0,1.0,1.0,80170.0,8.0,3.0,373.0
2014-015,2014,1704,126.0,27.0,1.0,0.0,56.0,31.0,0.0,2.0,1.0,1.0,10450.0,1.0,6.0,600.0
2014-016,2014,1704,126.0,27.0,1.0,0.0,83.0,28.0,0.0,2.0,1.0,1.0,40040.0,4.0,2.0,207.0
2014-017,2014,1704,19.0,28.0,2.0,1.0,41.0,41.0,1.0,-10.0,1.0,1.0,20090.0,2.0,2.0,231.0
2014-017,2014,1704,19.0,28.0,2.0,1.0,41.0,41.0,1.0,-10.0,1.0,1.0,20090.0,2.0,2.0,231.0
2014-018,2014,1704,151.0,230.0,1.0,0.0,104.0,26.0,0.0,2.0,2.0,1.0,80090.0,8.0,3.0,323.0
2014-019,2014,1704,7.0,231.0,1.0,0.0,42.0,31.0,0.0,4.0,1.0,1.0,80100.0,8.0,6.0,600.0
2014-021,2014,1704,19.0,240.0,1.0,0.0,302.0,300.0,1.0,2.0,1.0,0.0,80100.0,8.0,1.0,111.0
2014-022,2014,1704,371.0,113.0,1.0,0.0,55.0,32.0,0.0,3.0,2.0,1.0,70040.0,7.0,3.0,334.0
2014-022,2014,1704,371.0,113.0,1.0,0.0,55.0,32.0,0.0,3.0,2.0,1.0,90120.0,9.0,3.0,305.0
2014-022,2014,1704,371.0,113.0,1.0,0.0,55.0,32.0,0.0,3.0,2.0,1.0,90120.0,9.0,3.0,305.0
2014-022,2014,1704,371.0,113.0,1.0,0.0,55.0,32.0,0.0,3.0,2.0,1.0,70040.0,7.0,3.0,334.0
2014-024,2014,1704,126.0,27.0,1.0,0.0,109.0,23.0,0.0,2.0,1.0,1.0,10570.0,1.0,6.0,600.0
2014-025,2014,1704,184.0,184.0,1.0,0.0,46.0,28.0,1.0,2.0,2.0,1.0,80200.0,8.0,6.0,600.0
2014-026,2014,1704,126.0,27.0,1.0,0.0,100.0,24.0,0.0,2.0,1.0,0.0,10390.0,1.0,6.0,600.0
2014-027,2014,1704,154.0,234.0,1.0,0.0,79.0,24.0,0.0,2.0,1.0,1.0,20140.0,2.0,3.0,384.0
2014-028,2014,1704,172.0,172.0,1.0,0.0,48.0,29.0,0.0,2.0,2.0,0.0,80200.0,8.0,9.0,900.0
2014-029,2014,1704,233.0,7.0,1.0,0.0,52.0,30.0,0.0,3.0,2.0,1.0,80100.0,8.0,6.0,600.0
2014-029,2014,1704,233.0,7.0,1.0,0.0,52.0,30.0,0.0,3.0,2.0,1.0,90190.0,9.0,9.0,900.0
2014-030,2014,1704,329.0,231.0,1.0,0.0,55.0,32.0,0.0,3.0,1.0,1.0,80220.0,8.0,6.0,600.0
2014-031,2014,1704,166.0,166.0,1.0,0.0,125.0,23.0,0.0,9.0,1.0,1.0,90110.0,9.0,4.0,400.0
2014-033,2014,1704,27.0,106.0,1.0,0.0,108.0,29.0,1.0,4.0,1.0,0.0,80060.0,8.0,3.0,374.0
2014-033,2014,1704,27.0,208.0,1.0,0.0,45.0,29.0,0.0,4.0,1.0,0.0,80060.0,8.0,3.0,374.0
2014-035,2014,1704,176.0,230.0,1.0,0.0,126.0,24.0,0.0,3.0,2.0,1.0,80140.0,8.0,6.0,600.0
2014-035,2014,1704,176.0,230.0,1.0,0.0,126.0,24.0,0.0,3.0,2.0,1.0,80140.0,8.0,3.0,325.0
2014-036,2014,1704,106.0,1.0,1.0,0.0,28.0,28.0,0.0,9.0,1.0,1.0,20110.0,2.0,3.0,344.0
2014-037,2014,1704,130.0,3.0,1.0,0.0,45.0,29.0,0.0,2.0,1.0,1.0,30010.0,3.0,2.0,200.0
2014-038,2014,1704,184.0,141.0,1.0,0.0,66.0,27.0,0.0,6.0,1.0,1.0,90320.0,9.0,1.0,136.0
2014-039,2014,1704,19.0,180.0,1.0,0.0,64.0,29.0,0.0,2.0,2.0,1.0,90290.0,9.0,1.0,148.0
2014-039,2014,1704,19.0,180.0,1.0,0.0,64.0,29.0,0.0,2.0,2.0,1.0,20190.0,2.0,3.0,308.0
2014-040,2014,1704,7.0,192.0,1.0,0.0,120.0,25.0,0.0,4.0,2.0,0.0,20040.0,2.0,3.0,342.0
2014-041,2014,1704,126.0,27.0,1.0,0.0,89.0,28.0,0.0,2.0,1.0,1.0,10060.0,1.0,2.0,205.0
2014-042,2014,1704,328.0,236.0,1.0,0.0,50.0,29.0,1.0,3.0,2.0,1.0,20310.0,2.0,2.0,207.0
2014-043,2014,1704,213.0,8.0,1.0,0.0,82.0,26.0,1.0,2.0,1.0,0.0,20350.0,2.0,6.0,600.0
2014-044,2014,1704,126.0,27.0,1.0,0.0,56.0,31.0,0.0,2.0,1.0,1.0,10440.0,1.0,3.0,339.0
2014-045,2014,1704,230.0,146.0,1.0,0.0,48.0,29.0,0.0,2.0,1.0,1.0,80090.0,8.0,3.0,323.0
2014-046,2014,1704,332.0,238.0,1.0,0.0,106.0,30.0,0.0,3.0,1.0,1.0,20060.0,2.0,3.0,384.0
2014-047,2014,1704,111.0,187.0,1.0,0.0,121.0,25.0,0.0,3.0,1.0,0.0,60010.0,6.0,3.0,307.0
2014-048,2014,1704,17.0,4.0,2.0,1.0,45.0,45.0,1.0,2.0,2.0,0.0,20090.0,2.0,1.0,104.0
2014-048,2014,1704,17.0,4.0,2.0,1.0,45.0,45.0,1.0,2.0,2.0,0.0,90230.0,9.0,1.0,139.0
2014-049,2014,1704,28.0,126.0,1.0,0.0,302.0,300.0,1.0,2.0,2.0,1.0,10270.0,1.0,2.0,213.0
2014-050,2014,1704,3.0,195.0,1.0,0.0,48.0,29.0,1.0,3.0,2.0,0.0,10050.0,1.0,2.0,205.0
2014-051,2014,1704,19.0,215.0,1.0,0.0,51.0,29.0,1.0,4.0,2.0,1.0,10020.0,1.0,3.0,341.0
2014-052,2014,1704,214.0,363.0,1.0,0.0,126.0,24.0,0.0,2.0,2.0,0.0,120010.0,12.0,6.0,600.0
2014-053,2014,1704,132.0,332.0,1.0,0.0,67.0,27.0,0.0,3.0,1.0,1.0,90120.0,9.0,3.0,384.0
2014-054,2014,1704,209.0,123.0,1.0,0.0,90.0,29.0,0.0,3.0,1.0,0.0,100030.0,10.0,3.0,355.0
2014-055,2014,1704,211.0,111.0,1.0,0.0,300.0,300.0,1.0,-10.0,2.0,0.0,30140.0,3.0,2.0,200.0
2014-056,2014,1704,205.0,3.0,1.0,0.0,60.0,31.0,0.0,3.0,2.0,1.0,80340.0,8.0,6.0,600.0
2014-057,2014,1704,126.0,28.0,1.0,0.0,86.0,28.0,0.0,9.0,1.0,1.0,20330.0,2.0,6.0,600.0
2014-058,2014,1704,7.0,192.0,1.0,0.0,122.0,25.0,1.0,3.0,2.0,1.0,30010.0,3.0,2.0,200.0
2014-059,2014,1704,3.0,208.0,1.0,0.0,50.0,29.0,1.0,7.0,2.0,0.0,20210.0,2.0,3.0,300.0
2014-059,2014,1704,3.0,208.0,1.0,0.0,50.0,29.0,1.0,7.0,2.0,1.0,20400.0,2.0,3.0,314.0
2014-060,2014,1704,113.0,138.0,1.0,0.0,56.0,31.0,0.0,2.0,2.0,1.0,80030.0,8.0,3.0,307.0
2014-060,2014,1704,113.0,138.0,1.0,0.0,56.0,31.0,0.0,2.0,2.0,1.0,80030.0,8.0,3.0,307.0
2014-061,2014,1704,28.0,333.0,1.0,0.0,32.0,32.0,1.0,2.0,2.0,1.0,80130.0,8.0,3.0,304.0
2014-061,2014,1704,216.0,333.0,1.0,0.0,32.0,32.0,1.0,2.0,2.0,1.0,80130.0,8.0,3.0,304.0
2014-062,2014,1704,215.0,19.0,1.0,0.0,76.0,25.0,0.0,3.0,1.0,1.0,10020.0,1.0,3.0,341.0
2014-063,2014,1704,172.0,205.0,1.0,0.0,119.0,8.0,1.0,7.0,2.0,1.0,80180.0,8.0,6.0,600.0
2014-064,2014,1704,172.0,184.0,1.0,0.0,45.0,29.0,0.0,2.0,2.0,0.0,80180.0,8.0,6.0,600.0
2014-065,2014,1704,114.0,102.0,1.0,0.0,122.0,25.0,0.0,3.0,1.0,1.0,80030.0,8.0,3.0,307.0
2014-066,2014,1704,114.0,113.0,1.0,0.0,20.0,21.0,0.0,9.0,1.0,0.0,90330.0,9.0,3.0,307.0
2014-067,2014,1704,126.0,27.0,1.0,0.0,127.0,24.0,0.0,2.0,1.0,1.0,10510.0,1.0,6.0,600.0
2014-068,2014,1704,110.0,19.0,1.0,0.0,133.0,27.0,1.0,2.0,1.0,1.0,20400.0,2.0,3.0,314.0
2014-069,2014,1704,152.0,304.0,1.0,0.0,49.0,29.0,0.0,2.0,2.0,1.0,40070.0,4.0,2.0,211.0
2014-070,2014,1704,162.0,7.0,1.0,0.0,104.0,26.0,1.0,3.0,1.0,1.0,40010.0,4.0,2.0,230.0
2014-070,2014,1704,162.0,7.0,1.0,0.0,117.0,26.0,1.0,3.0,1.0,1.0,40010.0,4.0,2.0,230.0
2014-070,2014,1704,162.0,7.0,1.0,0.0,81.0,26.0,1.0,3.0,1.0,1.0,40010.0,4.0,2.0,230.0
2014-070,2014,1704,162.0,7.0,1.0,0.0,74.0,26.0,1.0,3.0,1.0,1.0,40010.0,4.0,2.0,230.0
2014-071,2014,1704,126.0,19.0,1.0,0.0,107.0,30.0,0.0,2.0,1.0,0.0,10130.0,1.0,2.0,221.0
2014-072,2014,1704,106.0,327.0,1.0,0.0,25.0,25.0,0.0,9.0,1.0,1.0,90480.0,9.0,3.0,344.0
2014-073,2014,1704,19.0,215.0,1.0,0.0,81.0,26.0,0.0,2.0,2.0,1.0,20330.0,2.0,3.0,341.0
2014-074,2014,1704,217.0,28.0,1.0,0.0,302.0,300.0,0.0,9.0,1.0,1.0,10050.0,1.0,2.0,205.0
2014-075,2014,1704,19.0,110.0,1.0,0.0,54.0,23.0,1.0,2.0,2.0,1.0,20400.0,2.0,3.0,314.0
2014-077,2014,1704,8.0,174.0,1.0,0.0,110.0,23.0,0.0,6.0,2.0,1.0,20400.0,2.0,3.0,314.0
2014-078,2014,1704,13.0,3.0,1.0,0.0,84.0,25.0,0.0,2.0,1.0,1.0,90110.0,9.0,4.0,400.0
2014-079,2014,1704,19.0,126.0,1.0,0.0,129.0,29.0,0.0,3.0,2.0,1.0,90040.0,9.0,-10.0,-1000.0
2015-001,2015,1704,24.0,208.0,1.0,0.0,50.0,29.0,1.0,3.0,2.0,1.0,80060.0,8.0,6.0,600.0
2015-003,2015,1705,126.0,27.0,1.0,0.0,79.0,24.0,0.0,2.0,1.0,0.0,10470.0,1.0,6.0,600.0
2015-004,2015,1704,124.0,134.0,1.0,0.0,302.0,301.0,0.0,2.0,2.0,1.0,80160.0,8.0,3.0,388.0
2015-004,2015,1704,124.0,134.0,1.0,0.0,302.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,3.0,388.0
2015-005,2015,1704,28.0,215.0,1.0,0.0,302.0,300.0,0.0,8.0,2.0,1.0,10130.0,1.0,2.0,221.0
2015-005,2015,1704,28.0,215.0,1.0,0.0,302.0,300.0,0.0,8.0,2.0,1.0,10130.0,1.0,2.0,221.0
2015-006,2015,1704,175.0,28.0,1.0,0.0,302.0,300.0,1.0,9.0,1.0,1.0,10040.0,1.0,2.0,221.0
2015-007,2015,1704,126.0,28.0,1.0,0.0,302.0,300.0,1.0,2.0,1.0,1.0,10580.0,1.0,2.0,215.0
2015-008,2015,1704,344.0,148.0,1.0,0.0,32.0,32.0,1.0,8.0,1.0,1.0,80270.0,8.0,3.0,336.0
2015-008,2015,1704,148.0,148.0,1.0,0.0,32.0,32.0,1.0,8.0,1.0,1.0,80270.0,8.0,3.0,336.0
2015-009,2015,1704,176.0,174.0,1.0,0.0,48.0,29.0,0.0,4.0,2.0,0.0,90130.0,9.0,1.0,139.0
2015-009,2015,1704,176.0,174.0,1.0,0.0,48.0,29.0,0.0,4.0,2.0,0.0,80170.0,8.0,6.0,600.0
2015-010,2015,1705,220.0,174.0,1.0,0.0,48.0,29.0,0.0,3.0,2.0,1.0,90220.0,9.0,1.0,139.0
2015-011,2015,1705,215.0,19.0,1.0,0.0,302.0,300.0,0.0,9.0,1.0,1.0,10250.0,1.0,2.0,231.0
2015-012,2015,1705,126.0,27.0,1.0,0.0,94.0,22.0,0.0,2.0,1.0,0.0,30200.0,3.0,6.0,600.0
2015-013,2015,1705,106.0,368.0,1.0,0.0,22.0,22.0,0.0,9.0,1.0,0.0,10480.0,1.0,3.0,344.0
2015-014,2015,1704,251.0,4.0,1.0,0.0,79.0,24.0,0.0,2.0,1.0,1.0,90320.0,9.0,6.0,600.0
2015-015,2015,1704,215.0,336.0,1.0,0.0,55.0,32.0,0.0,12.0,1.0,0.0,20350.0,2.0,6.0,600.0
2015-016,2015,1704,208.0,146.0,1.0,0.0,58.0,31.0,0.0,2.0,1.0,1.0,80090.0,8.0,3.0,323.0
2015-017,2015,1705,176.0,414.0,1.0,0.0,3.0,8.0,1.0,2.0,2.0,1.0,80060.0,8.0,6.0,600.0
2015-018,2015,1705,158.0,145.0,1.0,0.0,70.0,28.0,1.0,2.0,2.0,0.0,70040.0,7.0,4.0,400.0
2015-019,2015,1705,100.0,27.0,1.0,0.0,58.0,31.0,0.0,2.0,1.0,1.0,10120.0,1.0,2.0,214.0
2015-020,2015,1704,137.0,27.0,1.0,0.0,120.0,25.0,0.0,2.0,1.0,0.0,10330.0,1.0,6.0,600.0
2015-020,2015,1704,137.0,27.0,1.0,0.0,120.0,25.0,0.0,2.0,1.0,0.0,10350.0,1.0,6.0,600.0
2015-021,2015,1705,145.0,412.0,1.0,0.0,52.0,30.0,0.0,2.0,1.0,1.0,20060.0,2.0,3.0,384.0
2015-022,2015,1705,119.0,173.0,1.0,0.0,92.0,23.0,0.0,4.0,1.0,0.0,90320.0,9.0,3.0,365.0
2015-023,2015,1704,170.0,27.0,1.0,0.0,55.0,32.0,1.0,2.0,1.0,0.0,20150.0,2.0,6.0,600.0
2015-024,2015,1705,4.0,171.0,1.0,0.0,124.0,22.0,1.0,3.0,2.0,0.0,100030.0,10.0,3.0,323.0
2015-025,2015,1705,238.0,175.0,1.0,0.0,85.0,25.0,0.0,2.0,2.0,0.0,20150.0,2.0,9.0,900.0
2015-026,2015,1705,4.0,174.0,1.0,0.0,302.0,300.0,0.0,7.0,2.0,1.0,80060.0,8.0,1.0,143.0
2015-027,2015,1705,251.0,4.0,2.0,1.0,45.0,45.0,1.0,-10.0,2.0,0.0,20010.0,2.0,2.0,231.0
2015-028,2015,1705,251.0,19.0,2.0,1.0,122.0,122.0,0.0,-10.0,2.0,0.0,20010.0,2.0,2.0,231.0
2015-029,2015,1705,239.0,26.0,1.0,0.0,122.0,25.0,1.0,2.0,2.0,0.0,20070.0,2.0,2.0,231.0
2015-030,2015,1705,216.0,216.0,1.0,0.0,48.0,29.0,0.0,2.0,2.0,0.0,70030.0,7.0,2.0,201.0
2015-031,2015,1705,126.0,27.0,1.0,0.0,121.0,25.0,0.0,2.0,1.0,1.0,10560.0,1.0,4.0,401.0
2015-032,2015,1704,215.0,8.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,0.0,90150.0,9.0,9.0,900.0
2015-033,2015,1705,600.0,208.0,1.0,0.0,96.0,22.0,0.0,2.0,2.0,0.0,80060.0,8.0,1.0,138.0
2015-034,2015,1705,28.0,100.0,1.0,0.0,16.0,15.0,1.0,2.0,2.0,0.0,10170.0,1.0,2.0,206.0
2015-035,2015,1705,8.0,3.0,1.0,0.0,92.0,23.0,0.0,2.0,1.0,1.0,30010.0,3.0,2.0,200.0
2015-036,2015,1705,102.0,158.0,1.0,0.0,72.0,30.0,0.0,5.0,1.0,0.0,90520.0,9.0,1.0,139.0
2015-037,2015,1705,28.0,115.0,1.0,0.0,89.0,28.0,0.0,2.0,2.0,0.0,20160.0,2.0,6.0,600.0
2015-038,2015,1705,214.0,326.0,1.0,0.0,44.0,29.0,0.0,2.0,2.0,1.0,80130.0,8.0,6.0,600.0
2015-039,2015,1705,28.0,100.0,1.0,0.0,301.0,300.0,0.0,3.0,2.0,1.0,10050.0,1.0,2.0,205.0
2015-040,2015,1705,126.0,27.0,1.0,0.0,127.0,24.0,0.0,2.0,1.0,0.0,10510.0,1.0,6.0,600.0
2015-041,2015,1705,133.0,133.0,1.0,0.0,90.0,8.0,0.0,5.0,2.0,1.0,80180.0,8.0,6.0,600.0
2015-041,2015,1705,133.0,133.0,1.0,0.0,82.0,8.0,0.0,5.0,2.0,1.0,80180.0,8.0,6.0,600.0
2015-042,2015,1705,4.0,148.0,1.0,0.0,79.0,24.0,0.0,2.0,2.0,0.0,100100.0,10.0,3.0,336.0
2015-042,2015,1705,4.0,148.0,1.0,0.0,79.0,24.0,0.0,2.0,1.0,0.0,100030.0,10.0,3.0,336.0
2015-044,2015,1705,126.0,27.0,1.0,0.0,78.0,21.0,0.0,2.0,1.0,0.0,10440.0,1.0,6.0,600.0
2015-045,2015,1705,215.0,28.0,1.0,0.0,302.0,300.0,0.0,8.0,1.0,1.0,40050.0,4.0,2.0,230.0
2015-046,2015,1705,126.0,27.0,1.0,0.0,72.0,30.0,1.0,2.0,1.0,1.0,10570.0,1.0,6.0,600.0
2015-047,2015,1705,135.0,138.0,1.0,0.0,121.0,25.0,0.0,2.0,2.0,1.0,80030.0,8.0,3.0,307.0
2015-048,2015,1705,165.0,7.0,1.0,0.0,122.0,25.0,1.0,3.0,1.0,1.0,50020.0,5.0,2.0,230.0
2015-049,2015,1705,14.0,251.0,2.0,1.0,126.0,126.0,1.0,-10.0,2.0,0.0,90230.0,9.0,1.0,139.0
2015-050,2015,1705,143.0,24.0,1.0,0.0,94.0,22.0,1.0,3.0,2.0,1.0,80060.0,8.0,3.0,362.0
2015-051,2015,1705,8.0,215.0,1.0,0.0,103.0,26.0,0.0,5.0,2.0,0.0,80060.0,8.0,3.0,374.0
2015-052,2015,1705,126.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10590.0,1.0,2.0,216.0
2015-053,2015,1705,111.0,138.0,1.0,0.0,104.0,26.0,1.0,5.0,2.0,1.0,20100.0,2.0,6.0,600.0
2015-054,2015,1705,215.0,19.0,1.0,0.0,79.0,24.0,1.0,3.0,2.0,1.0,20400.0,2.0,6.0,600.0
2015-055,2015,1705,126.0,27.0,1.0,0.0,58.0,31.0,0.0,12.0,1.0,1.0,10040.0,1.0,2.0,207.0
2015-056,2015,1705,306.0,187.0,1.0,0.0,83.0,28.0,0.0,4.0,1.0,0.0,80130.0,8.0,3.0,338.0
2015-057,2015,1704,102.0,237.0,1.0,0.0,48.0,29.0,0.0,3.0,1.0,1.0,80090.0,8.0,3.0,323.0
2015-059,2015,1705,253.0,253.0,1.0,0.0,302.0,300.0,0.0,4.0,1.0,1.0,80110.0,8.0,1.0,143.0
2015-060,2015,1705,126.0,19.0,1.0,0.0,302.0,300.0,1.0,2.0,1.0,1.0,10160.0,1.0,2.0,230.0
2015-061,2015,1705,155.0,28.0,1.0,0.0,300.0,300.0,0.0,2.0,1.0,1.0,10440.0,1.0,2.0,239.0
2015-062,2015,1705,28.0,173.0,1.0,0.0,112.0,21.0,0.0,2.0,1.0,0.0,80030.0,8.0,3.0,307.0
2015-062,2015,1705,19.0,173.0,1.0,0.0,302.0,21.0,0.0,2.0,1.0,0.0,80030.0,8.0,3.0,307.0
2015-063,2015,1705,130.0,363.0,1.0,0.0,111.0,23.0,0.0,3.0,1.0,1.0,30160.0,3.0,3.0,361.0
2015-063,2015,1705,130.0,363.0,1.0,0.0,55.0,32.0,0.0,3.0,1.0,1.0,30160.0,3.0,2.0,202.0
2015-063,2015,1705,130.0,363.0,1.0,0.0,55.0,32.0,0.0,3.0,1.0,1.0,30160.0,3.0,3.0,361.0
2015-063,2015,1705,232.0,363.0,1.0,0.0,119.0,25.0,0.0,3.0,1.0,1.0,30160.0,3.0,3.0,361.0
2015-063,2015,1705,130.0,363.0,1.0,0.0,52.0,30.0,0.0,3.0,1.0,1.0,30160.0,3.0,3.0,361.0
2015-063,2015,1705,232.0,362.0,1.0,0.0,109.0,23.0,0.0,3.0,1.0,1.0,30160.0,3.0,3.0,361.0
2015-064,2015,1705,245.0,332.0,1.0,0.0,70.0,28.0,0.0,4.0,2.0,1.0,20060.0,2.0,3.0,384.0
2015-065,2015,1705,27.0,28.0,1.0,0.0,121.0,25.0,0.0,2.0,1.0,0.0,20260.0,2.0,9.0,900.0
2015-066,2015,1705,27.0,170.0,1.0,0.0,88.0,29.0,1.0,3.0,2.0,1.0,10120.0,1.0,2.0,214.0
2015-067,2015,1705,165.0,27.0,1.0,0.0,80.0,21.0,0.0,5.0,2.0,1.0,80140.0,8.0,3.0,325.0
2015-068,2015,1705,126.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,10050.0,1.0,2.0,205.0
2015-068,2015,1705,126.0,28.0,1.0,0.0,302.0,300.0,1.0,2.0,1.0,0.0,10050.0,1.0,2.0,205.0
2015-068,2015,1705,126.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,10050.0,1.0,2.0,205.0
2015-069,2015,1705,125.0,145.0,1.0,0.0,48.0,29.0,0.0,3.0,2.0,1.0,70040.0,7.0,3.0,334.0
2015-070,2015,1705,117.0,220.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,1.0,60010.0,6.0,6.0,600.0
2015-071,2015,1705,172.0,394.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,0.0,80180.0,8.0,6.0,600.0
2015-071,2015,1705,172.0,394.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,0.0,90120.0,9.0,6.0,600.0
2015-072,2015,1705,126.0,27.0,1.0,0.0,71.0,28.0,0.0,2.0,1.0,1.0,10440.0,1.0,6.0,600.0
2015-074,2015,1705,28.0,126.0,1.0,0.0,82.0,26.0,1.0,2.0,2.0,1.0,10120.0,1.0,6.0,600.0
2015-075,2015,1705,19.0,27.0,1.0,0.0,126.0,24.0,0.0,2.0,1.0,1.0,10450.0,1.0,6.0,600.0
2015-076,2015,1705,208.0,214.0,1.0,0.0,88.0,29.0,0.0,2.0,1.0,0.0,90320.0,9.0,9.0,900.0
2015-077,2015,1705,126.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,10130.0,1.0,2.0,230.0
2015-078,2015,1705,19.0,137.0,1.0,0.0,51.0,29.0,0.0,3.0,2.0,0.0,10020.0,1.0,9.0,900.0
2015-079,2015,1705,19.0,215.0,1.0,0.0,300.0,29.0,0.0,9.0,1.0,1.0,10020.0,1.0,6.0,600.0
2015-082,2015,1704,28.0,137.0,1.0,0.0,302.0,301.0,0.0,3.0,2.0,1.0,10120.0,1.0,2.0,214.0
2015-083,2015,1704,8.0,100.0,1.0,0.0,25.0,25.0,1.0,3.0,1.0,1.0,10060.0,1.0,2.0,205.0
2015-084,2015,1704,8.0,126.0,1.0,1.0,302.0,26.0,1.0,2.0,1.0,1.0,10130.0,1.0,2.0,221.0
2016-001,2016,1705,133.0,133.0,1.0,0.0,50.0,8.0,0.0,2.0,1.0,1.0,80180.0,8.0,6.0,600.0
2016-002,2016,1705,126.0,28.0,1.0,0.0,301.0,300.0,1.0,2.0,1.0,1.0,10200.0,1.0,2.0,215.0
2016-003,2016,1706,126.0,27.0,1.0,0.0,58.0,31.0,0.0,9.0,1.0,0.0,90330.0,9.0,4.0,400.0
2016-004,2016,1705,100.0,27.0,1.0,0.0,50.0,29.0,0.0,2.0,1.0,0.0,10450.0,1.0,3.0,365.0
2016-005,2016,1705,110.0,3.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,1.0,10050.0,1.0,2.0,205.0
2016-006,2016,1705,239.0,21.0,1.0,0.0,81.0,26.0,1.0,2.0,1.0,1.0,20210.0,2.0,6.0,600.0
2016-007,2016,1705,184.0,184.0,1.0,0.0,118.0,26.0,1.0,3.0,1.0,0.0,80190.0,8.0,6.0,600.0
2016-008,2016,1705,135.0,114.0,1.0,0.0,54.0,23.0,1.0,2.0,2.0,1.0,80030.0,8.0,3.0,307.0
2016-009,2016,1705,172.0,172.0,1.0,0.0,74.0,8.0,1.0,2.0,1.0,1.0,80180.0,8.0,6.0,600.0
2016-010,2016,1706,24.0,184.0,1.0,0.0,55.0,32.0,0.0,6.0,2.0,1.0,90320.0,9.0,6.0,600.0
2016-011,2016,1705,382.0,151.0,1.0,0.0,32.0,32.0,0.0,8.0,1.0,0.0,130015.0,13.0,6.0,600.0
2016-013,2016,1706,113.0,3.0,1.0,0.0,58.0,31.0,0.0,3.0,2.0,1.0,90280.0,9.0,3.0,342.0
2016-013,2016,1706,113.0,3.0,1.0,0.0,58.0,31.0,0.0,3.0,2.0,1.0,80060.0,8.0,3.0,342.0
2016-013,2016,1706,113.0,3.0,1.0,0.0,58.0,31.0,0.0,3.0,2.0,1.0,90280.0,9.0,3.0,342.0
2016-013,2016,1706,113.0,3.0,1.0,0.0,58.0,31.0,0.0,3.0,2.0,1.0,80060.0,8.0,3.0,342.0
2016-014,2016,1705,138.0,113.0,1.0,0.0,48.0,29.0,1.0,2.0,1.0,1.0,90320.0,9.0,6.0,600.0
2016-015,2016,1706,327.0,106.0,1.0,0.0,22.0,22.0,0.0,3.0,2.0,1.0,20270.0,2.0,2.0,212.0
